img_path,question,ground_truth,model_answer,model_version,rouge_l,biobert_sim,id,accuracy,relevance,fluency,gt_label,pred_label
Test/image_test/test_slm_6.jpg,Could a Vitamin D deficiency be causing the rough scales on my chicken's legs?,"Vitamin D deficiency can lead to bone deformities and lameness, but it does not produce the characteristic raised, crusty, and hypertrophic scale lesions evident on the leg in this image. These visual signs are not nutritional in origin. Conclusion: This presentation is consistent with Scaly Leg Mite.","Yes, a Vitamin D deficiency can cause rough scales on a chicken's legs. Vitamin D is essential for the proper absorption of calcium and phosphorus, which are crucial for bone and feather health. A deficiency can lead to various issues, including rough, scaly skin, and other can affect the entire body, including the legs. If you suspect a Vitamin D deficiency, it's important to consult with a veterinarian to determine the cause and appropriate treatment.",base_model,0.17741935483870966,0.9472962617874146,63,2,10,10,foot scaly leg mite,Other
avian_influenza_head/images/ai_head_150.jpg,Describe the condition of the chicken's right eyelid.,"Consistent with Avian Influenza, the right eyelid is swollen and appears to be partially closed, obscuring part of the ocular globe.",The chicken's right eyelid appears to be swollen and inflamed.,base_model,0.37499999999999994,0.9402071237564087,64,10,10,10,avian influenza (head),avian influenza (head)
Test/image_test/test_ncd_head_5.jpg,"Could these symptoms, particularly the poor body condition and weakness, be due to a vitamin deficiency rather than an infection?","Vitamin deficiencies usually manifest as specific neurological signs, skeletal deformities, or skin lesions, not typically the acute, generalized illness with ruffled feathers and hunched posture seen here. Conclusion: This presentation is consistent with Coccidiosis.","The image depicts a chicken with poor body condition and weakness, which could indeed be indicative of a vitamin deficiency rather than an infection. Vitamin deficiencies in chickens can manifest as a variety of symptoms, including poor body condition, weakness, and sometimes a lack of appetite. It's important to consider the overall health and diet of the chicken to determine the the underlying cause. If you suspect a vitamin deficiency, consulting with a veterinarian or who can recommend appropriate supplements or adjustments to the chicken's diet.",base_model,0.11475409836065574,0.9473885893821716,65,3,10,10,Other,Other
Test/image_test/test_salmon_4.jpg,I've noticed this abnormal swelling with a central core on my chicken's foot. What is its diagnosis?,"The visual evidence strongly points to a diagnosis of Bumblefoot, which is an infection causing an abscess.","I is a common condition in chickens, often caused by a bacterial infection. It typically appears as a raised, pus-filled swelling on the foot. Here are some steps to help you diagnose and manage it:

1. **Identify the Swelling**: Look for a raised, pus-filled swelling on the foot. This should be firm to the touch and may be red or the skin around it.

2. **Check for Other Symptoms**: Look for other other symptoms such as lameness, difficulty walking, or a change in the appearance of the foot. These may indicate that the infection is more severe.

3. **Consider the Bacterial Infection**: Bacterial infections are the most common cause of foot swell in chickens. These can be caused by a variety of bacteria, including Staphylococcus aureus and Streptococcus spp.

4. **Look for Other Factors**: Consider if there are other other factors that may have contributed to the infection, such as poor hygiene, overcrowding, or or poor nutrition.

5. **Seek Professional Advice**: If you are unsure of the diagnosis or if the infection is not responding to treatment, it is important to seek professional advice from a veterinarian. hey can provide a more accurate diagnosis and recommend the appropriate treatment.

6. **Treatment Options**: Treatment options for foot swell in chickens include antibiotics, anti-inflammatory drugs, and sometimes surgical intervention. hey will depend on the the specific cause and severity of the infection.

6. **Preventive Measures**: To prevent foot swell in chickens, it is important to maintain good hygiene, provide clean and dry housing, and ensure that the chickens have access to a balanced diet. hey can help reduce the risk of bacterial infections.

Remember, it is important to consult with a veterinarian for a proper diagnosis and treatment plan. hey can provide the most accurate advice and ensure that the chickens receive the best care.",base_model,0.043343653250773995,0.8639939427375793,66,9,10,9,bumble foot,bumble foot
Test/image_test/test_bbf_4.jpg,The foot appears deformed due to swelling. Does this deformation point to a particular infection?,The deformation of the foot due to significant swelling and the presence of a central necrotic core are pathognomonic for a bacterial infection known as Bumblefoot.,"The image shows a deformed foot with swelling. While it's difficult to determine the exact cause of the deformation and swelling from a single image, some possible conditions that could lead to such symptoms include:

1. **Infection**: Swellinging and deformity can be indicative of an infection, such as cellulitis or abscess formation. Bacterial or fungal infections can cause swelling, redness, and deformity in the affected area.

2 **Trauma**: Physical injury or trauma can cause swelling and deformity. This **Arthritis**: Inflammation of the joints can lead to swelling and deformity. 

 2 **Neoplasia**: Tumors or cysts can cause swelling and deformity. 

  if you are concerned about the condition of the foot, it is important to consult a veterinarian for a proper diagnosis and treatment.",base_model,0.16107382550335572,0.9231457710266113,67,9,10,10,bumble foot,bumble foot
Test/image_test/test_crd_7.jpg,Is the condition affecting the chicken's head and eye Avian Influenza?,"While Avian Influenza can cause head swelling, the primary presentation here with localized periorbital swelling and potentially matted feathers around the eye is more typical of Chronic Respiratory Disease rather than the severe generalized edema and cyanosis often seen with highly pathogenic Avian Influenza.","The image shows a chicken with a pinkish-red, spiky, and raised-like growth on its head. This the condition is affecting the chicken's head and eye Avian Influenza?",base_model,0.24324324324324326,0.9126714468002319,68,0,0,1,chronic respiratory(head),Other
Test/image_test/test_avian_2.jpg,Which primary biological system is most severely affected by the lesions seen on this chicken's head?,"The primary biological system most severely affected by these lesions is the integumentary system (skin), including the specialized skin structures of the comb and wattles, and the mucous membranes of the eyelids and potentially the oral cavity in the wet form of Fowlpox.","The lesions on the chicken's head, characterized by red, swollen areas, are indicative of a condition that affects the integumentary system, which is the system of skin, hair, and nails. This",base_model,0.21333333333333332,0.9629901647567749,69,10,10,9,fowlpox (head),fowlpox (head)
Test/image_test/test_avian_1.jpg,What do the purplish discoloration and crusted texture of the comb lesions pathologically indicate?,"The purplish discoloration of the comb lesions indicates congestion, inflammation, and possibly areas of necrosis or hemorrhage beneath the proliferative lesions. The crusted texture represents dried exudate, cellular debris, and desquamated epithelial cells, which are the hallmark of the dry form of Fowlpox as the lesions mature and scab over.","The purplish discoloration and crusted texture of the comb lesions in the image are indicative of a pathological condition known as ""comb abscess"" or ""comb necrosis"". This is a common disease in chickens, characterized by the formation of a purplish, crusted, and sometimes painful lesion on the comb. This is caused by a bacterial infection, often associated with poor hygiene, stress, or other other factors that weaken the chicken's immune system. Treatment typically involves antibiotics and good hygiene practices.",base_model,0.24615384615384614,0.9523063898086548,70,7,10,10,fowlpox (head),Other
Test/image_test/test_healthy_6.jpg,"What specific disease causes intestinal lesions leading to the dark, pasty fecal matter shown here?","The specific disease that causes intestinal lesions resulting in this dark, pasty fecal matter is Coccidiosis.","The dark, pasty fecal matter in the image is indicative of a condition known to cause intestinal lesions. This is likely caused by a parasitic infection, specifically giardias. Giardia is a common parasitic infection that affects the small intestine and can cause symptoms such as diarrhea, abdominal cramps, and weight loss. The dark color of the feces is due to the presence of blood in the stool, which is a common symptom of giardia infection. It is important to consult a healthcare professional for proper diagnosis and treatment.",base_model,0.13461538461538458,0.9462553262710571,71,8,10,10,Other,Other
Test/image_test/test_avian_4.jpg,I'm observing these crusty lesions on the comb and around the eyes of my bird. Could this be a serious infectious disease?,"Yes, these crusty lesions on the comb and around the eyes are characteristic. This is Fowlpox.","The crusty lesions on the comb and around the eyes of your bird could be indicative of several potential conditions. Here are a few possibilities:

1. **M Infection**: This infections can cause crusty lesions and are common in chickens. They are caused by bacteria and can spread quickly among birds.

2 Infection: This infections can cause crusty lesions and are common in chickens. They are caused by bacteria and can spread quickly among bird populations.

2 Infection: ose infections can cause crusty lesions and are common in chickens. They are caused by bacteria and can spread quickly among bird populations.

2 Infection: ose infections can cause crusty lesions and are common in chickens. They are caused by bacteria and can spread quickly among bird populations.

2. ** ose Infection**: ose infections can cause crusty lesions and are common in chickens. They are caused by bacteria and can spread quickly among bird populations.

3. ** ose Infection**: ose infections can cause crusty lesions and are common in chickens. They are caused by bacteria and can spread quickly among bird populations.

4. ** ose Infection**: ose infections can cause crusty lesions and are common in chickens. They are caused by bacteria and can spread quickly among bird populations.

5. ** ose Infection**: ose infections can cause crusty lesions and are common in chickens. They are caused by bacteria and can spread quickly among bird populations.

6. ** ose Infection**: ose infections can cause crusty lesions and are common in chickens. They are caused by bacteria and can spread quickly among bird populations.

7. ** ose Infection**: ose infections can cause crusty lesions and are common in chickens. They are caused by bacteria and can spread quickly among bird populations.

8. ** ose Infection**: ose infections can cause crusty lesions and are common in chickens. They are caused by bacteria and can spread quickly among bird populations.

9. ** ose Infection**: ose infections can cause crusty lesions and are common in chickens. They are caused by bacteria and can spread quickly among bird populations.

10. ** ose Infection**: ose infections can cause crustye lesions and are common in chickens. They are caused by bacteria and can spread quickly among bird populations.

11. ** ose Infection**: ose infections can cause crustye lesions and are common in chickens. They are caused by bacteria and can spread quickly among bird populations.

12. ** ose Infection",base_model,0.054455445544554455,0.7453205585479736,72,5,10,3,fowlpox (head),Other
Test/image_test/test_head_healthy_4.jpg,Observe the overall body condition shown. Is there any indication of emaciation or poor muscle development?,"The visible body condition, particularly the neck and upper breast region, suggests good musculature and no signs of emaciation. This bird appears well-nourished and robust. This bird is Healthy.","The chicken in the image appears to be in good body condition. There is no visible indication of emaciation or poor muscle development. The chicken's feathers look healthy, and the overall body structure appears robust.",base_model,0.2424242424242424,0.9566490650177002,73,10,10,10,healthy head,healthy head
Test/image_test/test_cocci_1.jpg,Could these droppings be a sign of Salmonella instead of Coccidiosis?,"While Salmonella can cause diarrhea, these particular yellowish, mucoid droppings are more classic for Coccidiosis, which directly damages the intestinal lining.","The droppings in the image appear to be a yellowish-brown color, which is typical for coccidiosis in birds. Coccidiosis is a common parasitic infection in birds species, characterized by the droppings being yellowish-brown in color. 

Salmonella, on the other hand, is a bacterial infection that can cause diarrhea, vomiting, and other in severe cases, can lead to more serious complications. The droppings associated with Salmonella are usually greenish-yellow or white in color.

Given the the droppings are yellowish-brown, it is more likely that these droppings are a sign of coccidiosis rather than Salmonella. However, it is always best to consult with a veterinarian for a proper diagnosis and treatment.",base_model,0.11940298507462686,0.9445146322250366,74,9,10,10,Other,Other
Test/image_test/test_spur_3.jpg,What is the sharp projection observed on this chicken's leg?,"This sharp, bony outgrowth on the tarsometatarsus is identified as a Spur. This is a normal anatomical feature primarily found in roosters.","The sharp projection on the chicken's leg is called a spur. Spurs are common in chickens and are formed from the same bone as the chicken's leg. They can be used for scratching and digging, and in some cases, they can be quite sharp.",base_model,0.2058823529411765,0.9198784232139587,75,10,10,10,foot spur,foot spur
Test/image_test/test_bbf_2.jpg,"This bird is showing signs of discomfort and a visible problem on its foot. Based on the image, what is the clear diagnosis?","Based on the clear visual evidence of a severely infected and ulcerated footpad with a necrotic core, the clear diagnosis is Bumblefoot.","The bird in the image appears to have a wound or injury on its foot. The visible problem seems to be a wound or a lesion, which could be caused by a variety of factors such as trauma, infection, or parasites. The dark substance in the wound might be indicative of an infection or a buildup of debris. It is important to clean the wound thoroughly and apply an appropriate medication to prevent infection and promote healing. Consultation with a veterinarian specializing in avian medicine would be necessary for a proper diagnosis and treatment plan.",base_model,0.15384615384615385,0.9201809167861938,76,9,10,10,bumble foot,bumble foot
new_castle_disease/images/ncd_disease_107.jpg,What characteristic of the feces indicates Newcastle Disease?,"The distinctive bright green color combined with a watery, loose consistency is a classic sign of **Newcastle Disease (Feces)**.",The feces in the image are greenish in color. Newcastle Disease can cause the feces to appear greenish or yellowish in color. This,base_model,0.23809523809523808,0.9262610673904419,77,10,10,9,new castle (feces),new castle (feces)
foot_scaly_leg_mite/images/slm_leg_78.jpg,"Could this be an unusual case of Bumblefoot, given how widespread it is on the toes?","No, despite the widespread nature, this isn't Bumblefoot. Bumblefoot is essentially a localized infection (abscess) primarily affecting the **bottom pad of the foot**, not the **entire dorsal surface and individual scales** in this manner. The extensive **crusting and lifting of scales** are hallmarks of **Scaly Leg Mites**.","The image shows a bird's foot with what appears to be a condition affecting the toes. Bumblefoot, also known known as avian pododermatitis, is a common condition affecting the feet and toes of birds species. It is characterized by inflammation, swelling, and sometimes ulcers on the toes, which can be caused by a variety of factors including poor nutrition, overcrowding, and unsanitary conditions.

The condition you are describing appears to be similar to Bumblefoot, with the toes showing signs of inflammation and swelling. However, it's important to note that a proper diagnosis can only be made by a veterinarian, who can perform a physical examination and possibly take samples for further testing. If you are concerned about the bird's health, it's advisable to consult with a veterinarian for a professional evaluation and appropriate treatment.",base_model,0.12903225806451613,0.9020150899887085,78,3,10,10,foot scaly leg mite,bumble foot
Test/image_test/test_fowlpox_4.jpg,"Is this appearance indicative of Fowlpox, given the proliferative scabs on the face?","Yes, the presence of proliferative, dark scabs and reddened skin on the face, comb, and wattles is highly characteristic of Fowlpox.","Yes, the appearance of the chicken's face with proliferative scabs is indicative of Fowlpox. Fowlpox is a viral disease that affects chickens and is characterized by the formation of scabs and crusts on the skin, particularly, and sometimes the eyes. It is important to consult with a veterinarian for a proper diagnosis and treatment plan.",base_model,0.2597402597402597,0.9487311244010925,79,10,10,10,fowlpox (head),fowlpox (head)
Test/image_test/test_avian_2.jpg,Could the chicken's swollen head and darkened appearance be a sign of Coccidiosis or Salmonella?,"Coccidiosis and Salmonella primarily affect the digestive system, causing symptoms like diarrhea, weight loss, and lethargy, rather than severe head swelling and skin lesions. The signs observed here are not consistent with these diseases. Conclusion: This presentation is consistent with Fowlpox.","The symptoms you've described, such as a swollen head and darkened appearance, can be indicative of several conditions in chickens. Coccidiosis and Salmonella are both serious diseases that can affect chickens, but let's consider the the symptoms you've mentioned:

1. **C of Coccidiosis**: Coccidiosis is a parasitic infection caused by a group of protozoa called Eimeria. The symptoms can include a swollen head, darkened appearance, and sometimes diarrhea. However, the darkened appearance might be due to the blood vessels being more visible due to the swelling and not necessarily due to the the blood itself being darkened.

2 of Salmonella**: Salmonella is a bacterial infection that can cause similar symptoms, including a swollen head and darkened appearance. However, Salmonella infections can also cause other of the chicken's body, which might be visible due to the the blood vessels being more visible due to the swelling and not necessarily due to the the blood itself being darkened.

In both cases, it's important to consult with a veterinarian for a proper diagnosis and treatment. The veterinarian will likely recommend a combination of antibiotics and anti-inflammatory medications to help manage the symptoms and prevent the spread of the disease.",base_model,0.12345679012345678,0.9446693062782288,80,2,10,10,fowlpox (head),Other
Test/image_test/test_salmon_3.jpg,I thought these white droppings might just be from my chicken being too hot. Could it be just heat stress?,"No, these droppings are unlikely to be solely due to heat stress. While heat stress can cause loose, watery droppings, it rarely results in the uniformly white, pasty appearance seen here. This strongly points to a specific bacterial infection. The correct diagnosis is Salmonella.","It's possible that the white droppings could be due to heat stress, but there are other other reasons that could cause this. Here are a few possibilities:

1. **Heat Stress**: If the chicken is being kept in a hot environment, it could lead to heat stress, which can cause changes in their droppings. However, it's important to note that heat stress typically affects the overall health and behavior of the chicken, not just their droppings.

2. **Diet**: Changes in diet can also affect the color and consistency of droppings. If the chicken is being fed a diet that is high in certain nutrients or minerals, it could lead to changes in the droppings.

2. **Health Issues**: There are several health issues that could cause changes in droppings, such as parasites, infections, or diseases. If the chicken is being experiencing any of these health issues, it could lead to changes in their droppings.

3. **Environmental Factors**: The environment in which the chicken is being kept can also play a role in the color and consistency of droppings. For example, if the chicken is being kept in a dirty or poorly ventilated environment, it could lead to changes in their droppings.

It's important to monitor the overall health and behavior of the chicken, as well as the environment in which they are being kept, to determine the cause of the changes in droppings. If the problem persists, it's important to consult with a veterinarian.",base_model,0.12413793103448276,0.9229315519332886,81,7,10,10,salmonella(feces),Other
Test/image_test/test_ncd_head_6.jpg,This bird looks weak and disheveled. Is it suffering from a vitamin deficiency?,"A vitamin deficiency might cause weakness and poor feather quality over time, but it would not explain the prominent reddish-brown staining around the vent. This specific sign points away from a simple nutritional issue. Conclusion: This presentation is consistent with Coccidiosis.","The bird in the picture appears to be in poor condition, with a disheveled appearance and a lack of vitality. While it's possible that the bird could be suffering from a vitamin deficiency, there are several other factors that could contribute to its current state. Vitamin deficiencies can occur due to a lack of certain nutrients in the the bird's diet, but an inability to absorb nutrients properly, or stress, or disease, or or other other environmental factors.

To determine the exact cause of the bird's condition, it would be best to consult with a veterinarian or that specializes in avian care. They can perform a thorough examination and recommend appropriate treatment based on the bird's specific needs.",base_model,0.0975609756097561,0.9469122290611267,82,7,10,10,Other,Other
augmented_images_safe/aug_safe_217_fowlpox_head_162.jpg,Are there any signs of Fowlpox on the comb?,"Yes, the comb is covered with multiple raised, dark, and crusty scabs, which are characteristic visual signs of Fowlpox.","Yes, the comb appears to have signs of Fowlpox. Fowlpox is a contagious viral disease that affects chickens and can cause lesions on the comb, wattles, and otherles. The lesions on the comb in the picture is consistent with the symptoms of Fowlpox. It is important to monitor the chicken for any additional signs of illness and to seek veterinary advice if necessary.",base_model,0.17073170731707318,0.9291508793830872,83,10,10,10,fowlpox (head),fowlpox (head)
Test/image_test/test_fowlpox_3.jpg,Can you identify the condition causing the severe proliferative lesions around this chicken's eye and beak?,The condition causing the severe proliferative lesions around the chicken's eye and beak is Fowlpox.,"The condition affecting the chicken in the picture appears to be a severe proliferative lesion, which could be indicative of a bacterial or fungal infection. The lesions around the eye and beak are raised result of an infection that has caused the growth of abnormal tissue. This are several possible causes for this condition, including:

1. **Bacterial Infections**: Bacteria such as Staphylococcus aureus or Streptococcus can cause similar lesions.
2 are also other are several other are fungal infections, such as Aspergillus or Candida, that can cause similar lesions.

2 are also other are several other are viral infections, such as Marek's disease or Newcastle disease, that can cause similar lesions.

To diagnose the exact cause, a veterinarian would need to perform a thorough examination and possibly take samples are swab or are biopsy samples for further testing. Treatment would depend on the exact cause, but are may include antibiotics, antifungal medications, or antiviral medications, or supportive care, and in some cases, surgical removal of the lesions.",base_model,0.11956521739130435,0.9027441740036011,84,6,10,10,fowlpox (head),Other
Test/image_test/test_bbf_2.jpg,Could the scabbing on the foot in the image be Scaly Leg Mite?,"No, the extensive ulceration, deep infection, and dark necrotic core on the footpad are not characteristic of Scaly Leg Mite, which primarily affects the scales. This is a clear presentation of Bumblefoot.","The scabbing on the foot in the image could potentially be Scaly Leg Mite ( (also known known as ""Scaly Leg"" or ""Scaly Leg Mite""). This Scaly Leg is a common skin condition in reptiles, particularly as snakes, lizards, and turtles. It is caused by a mite that burrows into the skin, causing leading to the formation of scabs and sores. If you suspect that your reptile has has Scaly Leg, it is important to consult with a veterinarian or who specializes in reptiles for a proper diagnosis and treatment.",base_model,0.1652892561983471,0.9250645637512207,85,2,10,10,bumble foot,Other
Test/image_test/test_ncd_head_6.jpg,Can you identify the disease affecting this chicken given the visual evidence of vent discoloration?,"Yes, the visible vent discoloration, likely from bloody droppings, is a primary indicator for Coccidiosis.","The image shows a chicken with a discolored vent, which is a common sign of certain diseases. The discoloration could be due to several conditions, including:

1. **Bacterial Infections**: Conditions like septicemia or salmonellosis can cause vent discoloration.
2

2
2

2
2

2
2

2
2

2
2

2
2

2
2

2
2

2
2

2
2

2
2

2
2

2
2

2
2

2
2

2
2

2
2

2. **Fungal Infections**: Conditions like aspergillosis can also cause vent discoloration.
3. **Parasitic Infections**: Parasites such as coccidiosis can affect the vent and cause discoloration.
4. **Nutritional Deficiencies**: Lack of certain nutrients, such as vitamin A, can also cause vent discoloration.

To accurately diagnose the condition, a veterinarian would need to perform a physical examination, possibly including a blood test, fecal analysis, and other further diagnostic tests. Treatment would depend on the specific cause of the vent discoloration.",base_model,0.06024096385542169,0.8508536219596863,86,8,10,7,Other,Other
Test/image_test/test_spur_5.jpg,Is it possible that a nutritional deficiency is causing this chicken's foot to look like this?,"No, the foot exhibits normal structure and texture, showing no characteristic signs of nutritional deficiencies such as curled toes (riboflavin), splayed legs (manganese), or severe skin lesions associated with certain vitamin deficiencies. This foot is Healthy.","The image shows a chicken's foot that appears to be deformed or misshapen. While nutritional deficiencies can indeed affect the health and development of chickens, it's important to note that the specific deformity in the image could be due to a variety of factors, including genetic predispositions, environmental stress, or other other health issues.

Common nutritional deficiencies in chickens that can affect their feet include:

1. **Vitamin A Deficiency**: This can lead to poor feather growth and possibly other to foot deformities.
2
2
2
2
2
2
2
2
2
2
2
2
2
2. **Vitamin D Deficiency**: This can cause bone deformitieses and weakenses.
3. **Vitamin E Deficiency**: can lead to muscle weakness and poor growth.
4. **Calcium Deficiency**: in growing chickens, this can lead to weak bones and deformitieses.

However, without more context or information, it's difficult to determine the exact cause of the deformity. It's recommended to consult with a veterinarian or for a proper diagnosis and treatment plan.",base_model,0.09852216748768473,0.9214370250701904,87,2,10,7,healthy foot,Other
Test/image_test/test_slm_6.jpg,"My chicken has these leg issues, but it also has diarrhea. Could this be Coccidiosis affecting the legs?","While Coccidiosis primarily affects the intestinal tract causing diarrhea, it does not directly cause the raised, crusty, and thickened scales observed on the legs. Those leg lesions are distinct. Conclusion: This presentation is consistent with Scaly Leg Mite.",C,base_model,0.0,0.494545042514801,88,0,0,1,foot scaly leg mite,Other
Test/image_test/test_ncd_3.jpg,What does the combination of the watery consistency and green color of these droppings tell us about the severity of the disease?,"The watery consistency combined with the bright green color strongly indicates significant intestinal damage and dysfunction. It suggests severe inflammation and malabsorption, leading to fluid loss and rapid passage of bile-stained contents. This typically points to an acute and potentially severe stage of Coccidiosis.","The droppings in the image appear to be watery and green, which can be indicative of certain gastrointestinal issues. The green color might suggest the presence of bile, which is typically produced by the liver and stored in the gallbladder. When bile is present in the stool, it can give the stool a greenish color. 

The watery consistency of the stool can be a sign of diarrhea, which is a common symptom of various gastrointestinal conditions, including infections, food poisoning, or certain diseases. It is important to note that the severity of the disease can vary from mild to severe, depending on the underlying cause and the individual's overall health. It is always recommended to consult a healthcare professional for a proper diagnosis and treatment.",base_model,0.14035087719298245,0.9428897500038147,89,9,10,10,Other,new castle (feces)
Test/image_test/test_healthy_3.jpg,The dropping appears lumpy and not completely fluid. What does this consistency tell us pathologically?,"The lumpy, somewhat solid yet abnormal consistency indicates altered intestinal motility and absorption, but not severe, watery diarrhea. It suggests an inflammatory process within the intestines that is still allowing some water reabsorption, but the overall digestive function is compromised, characteristic of Salmonella.",The consistency of the dropping in the image appears to be lumpy and not completely fluid. This This consistency tell us pathologically?,base_model,0.12307692307692308,0.9120455980300903,90,0,0,1,salmonella(feces),Other
Test/image_test/test_leg_healthy_3.jpg,"If a bird had difficulty walking, what would I observe on a foot like this?","If a bird had difficulty walking due to a foot problem, you would typically observe swelling, lesions, or deformities. This foot, however, shows no such issues, indicating it is Healthy.","If a bird had difficulty walking, you might observe signs of lameness or discomfort on a foot like this. This might include:

1. **Swelling**: The foot may appear swollen or inflamed.
2 this: The foot may appear swollen or inflamed.
22: The foot may appear swollen or inflamed.
22: The foot may appear swollen or inflamed.
22: The foot may appear swollen or inflamed.
22: The foot may appear swollen or inflamed.
22: The foot may appear swollen or inflamed.
22: The foot may appear swollen or inflamed.
22: The foot may appear swollen or inflamed.
22: The foot may appear swollen or inflamed.
2. **Redness**: The foot may be red or hot to the touch.
3. **Limping**: The bird may walk with a limp or favoring one foot over the the other.
4. **Inability to bear weight**: The bird may have difficulty standing or walking.
5. **Pain**: The bird may appear to be in pain or discomfort.
62: The bird may appear to be in pain or discomfort.
62: The bird may appear to be in pain or discomfort.
62: The bird may appear to be in pain or discomfort.
62: The bird may appear to be in pain or discomfort.
62: The bird may appear to be in pain the discomfort.
62: The bird may appear to be in pain the discomfort.
62: The bird may appear to be in pain the discomfort.
62: The bird may appear to be in pain the discomfort.
62: The bird may appear to be in pain the discomfort.
62: The bird may appear to be in pain the discomfort.
62: The bird may appear to be in pain the discomfort.
62: The bird may appear to be in pain the discomfort.
62: The bird may appear to be in pain the discomfort.
62: The bird may appear to be in pain the discomfort.
62: The bird may appear to be in pain the discomfort.
62: The bird may appear to be in pain the discomfort.
62: The bird may appear to be in pain the discomfort.
62: The bird may appear to be in pain the discomfort.
62: The bird may appear to be in pain the discomfort.
62: The bird may appear to be in pain the discomfort.
62: The bird may appear",base_model,0.058111380145278446,0.765312671661377,91,7,10,3,healthy foot,Other
Test/image_test/test_leg_healthy_5.jpg,Are the feet in this image showing any signs of disease or infection?,"The feet in this image appear Healthy, with no visible signs of disease or infection.","The feet in the image do not appear to show any obvious signs of disease or infection. The skin appears to be intact, and there are no visible lesions, ulcers, or abnormal growths. However, a thorough examination by a veterinarian would be necessary to make a definitive assessment.",base_model,0.3174603174603175,0.9435298442840576,92,10,10,10,healthy foot,healthy foot
Test/image_test/test_fowlpox_7.jpg,I've noticed these growths on my bird's comb and it appears generally unwell. What condition does this suggest?,The presence of growths on the comb along with general signs of being unwell strongly suggests Fowlpox.,"The growths on your bird's comb could be indicative of a condition known as ""comb abscess"" or ""comb swelling."" This is a common issue in chickens and can be caused by a variety of factors, including infection, injury, or poor hygiene. It is important to monitor the bird's condition and seek veterinary advice if the condition does not improve or if there are any other other symptoms such as fever, loss of appetite, or lethargy.",base_model,0.1276595744680851,0.8666635751724243,93,7,10,10,fowlpox (head),Other
Test/image_test/test_ncd_2.jpg,I thought these dark green droppings might be due to my chicken eating too much grass. Is that a possibility?,"No, while consuming large amounts of green feed can slightly alter droppings, it does not typically produce this intensely dark green, almost blackish, watery, and mucoid consistency. This appearance indicates a pathological process in the intestine, not just diet. The correct diagnosis is Coccidiosis.","The dark green droppings you're seeing could indeed be due to your chicken eating too much grass. Chickens droppings can vary in color and consistency depending on their diet. If your chickens are eating a lot of grass, their droppings might be darker and more greenish in color. However, it's also possible that the droppings could be due to other other factors such as the presence of certain types of food, illness, or parasites. It's always a good idea to monitor your chicken's health and diet to ensure they are eating a balanced diet and to consult with a veterinarian if you are concerned about their health.",base_model,0.10322580645161292,0.9387738704681396,94,3,10,10,Other,Other
augmented_images_safe/aug_safe_369_ai_head_76.jpg,How does the surface texture of the affected head region appear when closely examined?,"In Avian Influenza, the skin on the swollen periorbital and cheek region appears smooth, stretched, and somewhat shiny, indicating underlying edema.","The surface texture of the affected head region appears to be rough and uneven, with a mix of smooth and slightly raised areas. The skin appears to be dry and possibly irritated, which could be indicative of a skin condition or injury.",base_model,0.2222222222222222,0.9319229125976562,95,2,10,10,avian influenza (head),Other
Test/image_test/test_ncd_7.jpg,"As a veterinarian, what does the green color of these droppings specifically tell you about the pathological process in the chicken's digestive system?","The green color in these droppings indicates a rapid transit of ingesta through the intestines, preventing proper bile reabsorption and breakdown. It often signifies intestinal irritation, inflammation, and malabsorption, which is a hallmark pathological change observed in Coccidiosis.","The green color of the droppings in chickens can indicate several potential issues in their digestive system. Here are a few possibilities:

1. **Toxicity**: Chickens droppings can turn green if they have ingested something toxic. This

2

2

2

2

2

2

2

2

2

2

2

2

2

2

2

2

2

2

2

2

2

2

2

2

2

2

2

2

2

2

2

2

2

2

2. **Antibiotics**: If the chicken has has been treated with antibiotics, the droppings can turn green due to the the presence of antibiotics in the feed or or or the diet. Antibiotics can alter the normal bacterial flora in the gut, leading to changes in the color of the droppings.

3. **Infection**: Certain infections, such as coccidiosis, can cause the droppings to turn green due to the the presence of the protozoan parasite in the gut. Coccidiosis can cause severe digestive disturbances and can be harmful to the chicken's health.

4. **Nutritional Deficiency**: A lack of certain vitamins or or minerals in the the diet can also cause the droppings to turn green. For example, a deficiency in vitamin A can lead to changes in the color of the droppings.

5. **Poisoning**: If the chicken has has has ingested a toxic substance, the droppings can turn green as a result of the toxic effects on the digestive system system system.

It's important to note that while green droppings can indicate a potential issue, it's not always a cause for immediate concern. A veterinarian should be consulted to determine the exact cause and appropriate treatment.",base_model,0.07868852459016393,0.9069105386734009,96,8,10,7,Other,Other
Test/image_test/test_healthy_4.jpg,"What does the loose, watery consistency of these droppings tell us about the biological system affected?","The loose and watery consistency indicates severe disruption of water absorption in the intestines and likely increased fluid secretion, which is a key response to inflammation and bacterial toxins. This clearly points to the primary biological system affected as the digestive system, specifically the intestines, leading to diarrhea.","The loose, watery consistency of the droppings suggests that the biological system affected is experiencing diarrhea. Diarrhea is a condition characterized by the passage of loose, watery stools, often accompanied by abdominal cramps, nausea, and vomiting. It can be caused by various factors including infections, dietary issues, or other to medications. If this is a pet's droppings, it may indicate an underlying health issue that requires veterinary attention. If it's human droppings, it could be a sign of an illness or food poisoning. Always consult a healthcare professional for proper diagnosis and treatment.",base_model,0.16783216783216784,0.9443948864936829,97,10,10,10,Other,Other
